worker_id,zone,lat,lon,onboard_date,avg_daily_income,disruption_freq_12mo,zone_flood_risk,claims_history_penalty,iss_score,recommended_tier,weekly_premium,bandh_freq_zone,platform_outage_per_mo,coastal_zone,curfew_addon,app_downtime_addon,cyclone_addon,city
MUM_01633,Lower Parel,18.99511,72.827378,2017-05-01,742.8,15,0.516,4,40,Standard Shield,55,4,4,0,1,0,0,Mumbai
MUM_01634,Borivali,19.231766,72.848186,2020-12-01,824.0,22,0.39,2,43,Standard Shield,53,8,6,1,1,1,1,Mumbai
MUM_01635,Powai,19.120239,72.87511,2016-01-01,642.7,20,0.212,4,40,Standard Shield,53,6,6,0,1,1,0,Mumbai
MUM_01636,Vashi,19.06713,73.003158,2017-01-01,635.7,16,0.582,2,36,Full Shield,85,4,1,1,1,0,1,Mumbai
MUM_01637,Lower Parel,18.999476,72.825315,2020-04-01,872.5,16,0.313,1,55,Standard Shield,49,8,5,0,1,1,0,Mumbai
MUM_01638,Andheri,19.119675,72.849213,2021-02-01,669.7,21,0.57,1,27,Full Shield,89,1,7,1,0,1,0,Mumbai
MUM_01639,Dadar,19.007777,72.845928,2017-01-01,866.4,18,0.092,2,56,Standard Shield,49,5,4,1,1,1,1,Mumbai
MUM_01640,Bandra,19.069345,72.845269,2017-01-01,477.2,19,0.333,4,34,Full Shield,83,6,0,0,1,0,0,Mumbai
MUM_01641,Lower Parel,18.999331,72.837413,2016-08-01,587.0,14,0.518,6,27,Full Shield,85,7,2,0,1,0,0,Mumbai
MUM_01642,Powai,19.126264,72.921733,2016-06-01,657.9,23,0.263,0,50,Standard Shield,53,5,1,0,1,0,0,Mumbai
MUM_01643,Dadar,19.017825,72.843168,2019-12-01,786.0,10,0.331,1,57,Standard Shield,49,12,3,0,1,0,0,Mumbai
MUM_01644,Borivali,19.24511,72.849869,2017-06-01,570.6,21,0.555,6,24,Full Shield,89,3,3,1,0,0,1,Mumbai
MUM_01645,Borivali,19.237209,72.87554,2016-12-01,693.0,18,0.647,2,33,Full Shield,85,6,3,1,1,0,0,Mumbai
MUM_01646,Borivali,19.242551,72.859093,2018-06-01,786.3,19,0.383,2,55,Standard Shield,53,4,1,1,1,0,1,Mumbai
MUM_01647,Vashi,19.076854,73.00189,2021-07-01,510.1,14,0.381,2,39,Standard Shield,49,6,2,0,1,0,0,Mumbai
MUM_01648,Lower Parel,19.007644,72.837934,2015-10-01,605.6,20,0.422,1,41,Standard Shield,53,10,2,0,1,1,0,Mumbai
MUM_01649,Lower Parel,18.988799,72.825716,2017-11-01,671.8,13,0.666,3,45,Standard Shield,55,4,1,1,1,0,0,Mumbai
MUM_01650,Chembur,19.055483,72.900708,2019-05-01,636.1,17,0.224,5,44,Standard Shield,49,10,0,0,1,0,0,Mumbai
MUM_01651,Bandra,19.043564,72.833038,2018-02-01,622.6,14,0.46,2,39,Standard Shield,55,5,1,0,1,0,0,Mumbai
MUM_01652,Bandra,19.060378,72.852995,2023-02-01,760.6,19,0.31,3,51,Standard Shield,53,4,2,0,0,1,0,Mumbai
MUM_01653,Chembur,19.061671,72.908478,2021-10-01,630.1,24,0.317,1,45,Standard Shield,53,5,1,0,1,0,0,Mumbai
MUM_01654,Ghatkopar,19.099313,72.907919,2024-06-01,658.4,22,0.493,4,31,Full Shield,89,5,4,0,1,1,0,Mumbai
MUM_01655,Dadar,19.020343,72.869643,2019-09-01,619.4,12,0.767,1,34,Full Shield,85,7,4,1,1,1,0,Mumbai
MUM_01656,Vashi,19.087555,73.013298,2021-09-01,753.3,14,0.615,0,51,Standard Shield,55,3,2,1,0,0,1,Mumbai
MUM_01657,Thane,19.203785,72.970047,2018-11-01,690.2,19,0.461,4,50,Standard Shield,59,2,2,0,0,0,0,Mumbai
MUM_01658,Vashi,19.077394,72.99024,2022-05-01,501.6,21,0.42,1,32,Full Shield,83,5,4,0,1,1,0,Mumbai
MUM_01659,Vashi,19.078991,73.001267,2023-02-01,808.2,13,0.578,3,45,Standard Shield,55,5,1,1,1,0,0,Mumbai
MUM_01660,Lower Parel,18.988874,72.830421,2015-07-01,670.0,18,0.279,1,52,Standard Shield,49,6,0,0,1,0,0,Mumbai
MUM_01661,Powai,19.110371,72.894687,2021-11-01,650.5,23,0.497,0,47,Standard Shield,59,3,0,0,0,0,0,Mumbai
MUM_01662,Bandra,19.060917,72.831426,2022-02-01,525.7,7,0.641,2,27,Full Shield,85,8,2,1,1,1,1,Mumbai
MUM_01663,Borivali,19.23586,72.845104,2019-09-01,700.8,18,0.388,7,37,Full Shield,79,7,2,0,1,0,0,Mumbai
MUM_01664,Ghatkopar,19.089716,72.921758,2020-11-01,844.9,19,0.156,1,66,Basic Shield,33,5,1,0,1,0,0,Mumbai
MUM_01665,Vashi,19.082785,72.999744,2018-08-01,661.9,17,0.188,2,54,Standard Shield,49,2,2,0,0,0,0,Mumbai
MUM_01666,Dadar,19.025127,72.85624,2015-12-01,779.3,12,0.688,5,35,Full Shield,85,7,2,1,1,0,0,Mumbai
MUM_01667,Andheri,19.127307,72.843304,2021-12-01,639.4,18,0.389,5,39,Standard Shield,49,6,2,0,1,0,0,Mumbai
MUM_01668,Chembur,19.067666,72.898631,2024-11-01,626.3,15,0.367,5,26,Full Shield,79,11,4,0,1,1,0,Mumbai
MUM_01669,Borivali,19.244295,72.850007,2017-05-01,543.9,21,0.302,4,40,Standard Shield,53,0,1,0,0,0,0,Mumbai
MUM_01670,Andheri,19.125296,72.860178,2019-01-01,898.7,21,0.779,2,40,Standard Shield,59,6,0,1,1,0,0,Mumbai
MUM_01671,Bandra,19.045328,72.837684,2023-12-01,775.8,22,0.591,5,27,Full Shield,89,6,2,1,1,0,0,Mumbai
MUM_01672,Chembur,19.047051,72.887349,2023-08-01,471.7,21,0.222,5,40,Standard Shield,53,3,0,0,0,0,0,Mumbai
MUM_01673,Vashi,19.087622,72.999088,2024-09-01,637.0,17,0.587,2,27,Full Shield,85,5,1,1,0,0,0,Mumbai
MUM_01674,Bandra,19.047779,72.838645,2019-02-01,755.8,12,0.365,5,45,Standard Shield,49,4,1,1,1,0,1,Mumbai
MUM_01675,Andheri,19.119808,72.860115,2016-09-01,701.0,21,0.195,6,42,Standard Shield,53,8,4,0,1,1,0,Mumbai
MUM_01676,Andheri,19.119003,72.860763,2024-06-01,834.0,17,0.229,1,56,Standard Shield,49,6,0,0,1,0,0,Mumbai
MUM_01677,Dadar,19.010595,72.845702,2020-08-01,674.1,18,0.175,2,58,Standard Shield,49,2,1,0,0,0,0,Mumbai
MUM_01678,Vashi,19.087129,72.991271,2016-05-01,818.4,23,0.483,4,39,Standard Shield,59,8,2,1,1,0,1,Mumbai
MUM_01679,Andheri,19.120253,72.848934,2022-02-01,876.7,9,0.248,1,61,Standard Shield,49,5,1,0,0,0,0,Mumbai
MUM_01680,Vashi,19.079716,73.003661,2024-03-01,638.7,21,0.194,7,27,Full Shield,83,10,2,0,1,0,0,Mumbai
MUM_01681,Lower Parel,18.993633,72.825432,2019-07-01,701.3,16,0.172,0,67,Basic Shield,29,3,2,0,0,1,0,Mumbai
MUM_01682,Bandra,19.056898,72.840434,2019-05-01,801.1,17,0.47,3,42,Standard Shield,55,2,2,0,0,1,0,Mumbai
MUM_01683,Borivali,19.224874,72.851344,2023-01-01,679.9,22,0.272,3,44,Standard Shield,53,7,2,0,1,0,0,Mumbai
MUM_01684,Dadar,19.004941,72.838515,2017-06-01,784.5,17,0.263,2,61,Standard Shield,49,8,1,0,1,0,0,Mumbai
MUM_01685,Powai,19.113405,72.909942,2021-02-01,567.8,27,0.212,6,37,Full Shield,83,7,0,0,1,0,0,Mumbai
MUM_01686,Powai,19.123527,72.924373,2019-03-01,603.7,19,0.278,3,39,Standard Shield,53,9,3,0,1,1,0,Mumbai
MUM_01687,Dadar,19.031863,72.840916,2022-02-01,751.3,14,0.529,3,45,Standard Shield,55,5,1,1,1,0,1,Mumbai
MUM_01688,Chembur,19.037077,72.895346,2024-03-01,706.1,20,0.277,2,54,Standard Shield,53,3,2,0,0,0,0,Mumbai
MUM_01689,Thane,19.201725,72.978486,2018-05-01,623.4,12,0.577,5,29,Full Shield,85,9,5,1,1,1,0,Mumbai
MUM_01690,Dadar,19.010588,72.853551,2022-02-01,594.4,15,0.712,2,27,Full Shield,85,4,3,1,1,1,0,Mumbai
MUM_01691,Chembur,19.052139,72.895387,2016-01-01,691.2,11,0.382,1,53,Standard Shield,49,6,2,0,1,0,0,Mumbai
MUM_01692,Powai,19.11894,72.894767,2024-02-01,507.4,20,0.221,1,40,Standard Shield,53,7,2,0,1,0,0,Mumbai
MUM_01693,Bandra,19.043483,72.833049,2019-09-01,577.5,11,0.378,1,44,Standard Shield,49,8,2,0,1,0,0,Mumbai
MUM_01694,Thane,19.219712,72.968593,2021-09-01,642.3,23,0.181,2,48,Standard Shield,53,5,1,0,1,0,0,Mumbai
MUM_01695,Powai,19.095645,72.916026,2018-07-01,775.1,11,0.509,3,48,Standard Shield,55,2,1,1,0,0,1,Mumbai
MUM_01696,Lower Parel,19.001235,72.834588,2024-06-01,845.2,26,0.159,7,37,Full Shield,83,8,0,0,1,0,0,Mumbai
MUM_01697,Bandra,19.066127,72.844004,2019-12-01,714.7,21,0.415,1,53,Standard Shield,53,2,5,0,0,1,0,Mumbai
MUM_01698,Lower Parel,18.981195,72.818364,2024-06-01,792.6,27,0.644,2,23,Full Shield,89,7,5,1,1,1,0,Mumbai
MUM_01699,Dadar,19.012286,72.852119,2022-06-01,707.7,22,0.444,2,53,Standard Shield,53,3,2,0,0,0,0,Mumbai
MUM_01700,Bandra,19.048296,72.846889,2024-03-01,799.8,17,0.086,3,45,Standard Shield,49,6,1,0,1,0,0,Mumbai
MUM_01701,Borivali,19.244064,72.866429,2018-12-01,692.8,21,0.412,2,48,Standard Shield,53,3,3,0,0,1,0,Mumbai
MUM_01702,Ghatkopar,19.080609,72.88958,2023-06-01,708.0,27,0.356,2,53,Standard Shield,53,4,2,0,0,0,0,Mumbai
MUM_01703,Andheri,19.110765,72.853945,2023-02-01,662.4,13,0.526,2,41,Standard Shield,55,5,3,1,1,1,1,Mumbai
MUM_01704,Chembur,19.054217,72.925665,2015-03-01,744.8,19,0.276,2,55,Standard Shield,53,2,2,1,1,0,1,Mumbai
MUM_01705,Bandra,19.064908,72.835087,2017-09-01,641.0,26,0.368,3,39,Standard Shield,53,12,0,0,1,0,0,Mumbai
MUM_01706,Dadar,19.02045,72.867608,2017-04-01,737.0,25,0.227,3,48,Standard Shield,53,2,2,0,0,0,0,Mumbai
MUM_01707,Chembur,19.042713,72.917504,2017-02-01,620.1,19,0.231,1,53,Standard Shield,53,7,2,0,1,0,0,Mumbai
MUM_01708,Borivali,19.236877,72.855646,2022-04-01,827.2,19,0.475,4,44,Standard Shield,59,11,2,0,1,0,0,Mumbai
MUM_01709,Chembur,19.058957,72.893737,2016-03-01,714.6,16,0.129,1,50,Standard Shield,49,5,5,1,1,1,1,Mumbai
MUM_01710,Dadar,19.016147,72.841297,2017-04-01,616.3,13,0.4,2,46,Standard Shield,49,3,1,1,0,0,1,Mumbai
MUM_01711,Andheri,19.116366,72.833229,2017-07-01,633.7,9,0.498,2,40,Standard Shield,55,5,3,0,1,0,0,Mumbai
MUM_01712,Borivali,19.2413,72.858387,2015-02-01,720.9,15,0.246,2,52,Standard Shield,49,4,3,0,0,1,0,Mumbai
MUM_01713,Bandra,19.047333,72.846479,2021-05-01,732.7,21,0.337,4,39,Standard Shield,53,6,2,0,1,1,0,Mumbai
MUM_01714,Borivali,19.234896,72.844761,2020-03-01,558.2,12,0.308,2,40,Standard Shield,49,8,2,1,1,0,1,Mumbai
MUM_01715,Thane,19.218194,72.982458,2019-10-01,595.7,22,0.184,0,53,Standard Shield,53,5,3,0,1,0,0,Mumbai
MUM_01716,Powai,19.11653,72.901308,2021-01-01,642.4,16,0.588,7,28,Full Shield,85,6,2,1,1,1,0,Mumbai
MUM_01717,Powai,19.132371,72.912861,2023-06-01,890.9,20,0.567,2,40,Standard Shield,59,2,4,1,0,1,1,Mumbai
MUM_01718,Bandra,19.059035,72.833187,2019-06-01,789.0,20,0.548,5,34,Full Shield,89,4,1,0,1,0,0,Mumbai
MUM_01719,Ghatkopar,19.085353,72.920796,2022-06-01,806.5,20,0.146,3,54,Standard Shield,53,3,1,1,0,0,1,Mumbai
MUM_01720,Borivali,19.235245,72.859461,2017-04-01,669.3,20,0.255,1,42,Standard Shield,53,8,4,0,1,1,0,Mumbai
MUM_01721,Lower Parel,18.992909,72.829955,2017-01-01,388.7,10,0.339,4,30,Full Shield,79,2,3,0,0,0,0,Mumbai
MUM_01722,Chembur,19.053251,72.902572,2024-11-01,763.6,12,0.311,4,45,Standard Shield,49,1,4,0,0,1,0,Mumbai
MUM_01723,Dadar,19.029944,72.837758,2017-02-01,708.5,7,0.246,4,58,Standard Shield,49,4,1,0,1,0,0,Mumbai
MUM_01724,Bandra,19.053357,72.833551,2015-04-01,676.0,20,0.455,2,41,Standard Shield,59,4,1,0,0,0,0,Mumbai
MUM_01725,Ghatkopar,19.07746,72.904046,2022-10-01,747.6,21,0.365,3,51,Standard Shield,53,4,0,0,0,0,0,Mumbai
MUM_01726,Bandra,19.046283,72.837027,2020-04-01,667.2,17,0.556,5,22,Full Shield,85,5,3,1,1,0,0,Mumbai
MUM_01727,Borivali,19.210268,72.850193,2018-07-01,713.6,26,0.585,1,40,Standard Shield,59,5,3,1,1,0,0,Mumbai
MUM_01728,Dadar,19.005119,72.857899,2021-11-01,950.8,15,0.177,2,68,Basic Shield,29,2,0,0,0,0,0,Mumbai
MUM_01729,Dadar,19.015213,72.849584,2019-09-01,589.1,23,0.31,4,37,Full Shield,83,4,1,0,1,0,0,Mumbai
MUM_01730,Dadar,19.026387,72.851796,2016-04-01,864.9,17,0.48,5,43,Standard Shield,55,2,1,1,0,0,1,Mumbai
MUM_01731,Vashi,19.086708,73.003634,2019-06-01,909.3,24,0.518,3,42,Standard Shield,59,10,2,0,1,0,0,Mumbai
MUM_01732,Andheri,19.125169,72.839455,2024-10-01,681.6,20,0.661,3,30,Full Shield,89,3,1,1,0,0,0,Mumbai
MUM_01733,Chembur,19.047294,72.906426,2017-08-01,897.1,15,0.721,4,41,Standard Shield,55,4,2,1,0,0,0,Mumbai
MUM_01734,Chembur,19.03364,72.903622,2017-01-01,599.9,16,0.283,4,48,Standard Shield,49,9,1,0,1,0,0,Mumbai
MUM_01735,Bandra,19.053865,72.832941,2017-04-01,818.7,9,0.496,2,52,Standard Shield,55,11,3,0,1,1,0,Mumbai
MUM_01736,Ghatkopar,19.073796,72.900279,2020-09-01,820.4,15,0.258,2,63,Basic Shield,29,4,4,0,0,1,0,Mumbai
MUM_01737,Vashi,19.062014,73.000352,2022-12-01,732.0,16,0.415,2,46,Standard Shield,49,8,1,0,1,0,0,Mumbai
MUM_01738,Thane,19.21599,72.986624,2021-01-01,753.5,15,0.736,3,30,Full Shield,85,5,5,1,1,1,0,Mumbai
MUM_01739,Powai,19.131837,72.896563,2017-04-01,904.7,22,0.284,4,44,Standard Shield,53,10,2,0,1,0,0,Mumbai
MUM_01740,Ghatkopar,19.078978,72.902362,2015-01-01,842.7,17,0.531,1,53,Standard Shield,55,6,2,0,1,1,0,Mumbai
MUM_01741,Lower Parel,18.996624,72.826529,2021-04-01,485.7,16,0.296,2,35,Full Shield,79,4,0,0,1,0,0,Mumbai
MUM_01742,Vashi,19.088429,72.986949,2015-01-01,908.4,26,0.464,7,35,Full Shield,89,8,6,0,1,1,0,Mumbai
MUM_01743,Bandra,19.05976,72.860033,2019-06-01,730.6,22,0.301,2,46,Standard Shield,53,4,2,1,1,0,1,Mumbai
MUM_01744,Andheri,19.106169,72.846328,2021-08-01,678.8,30,0.424,1,51,Standard Shield,53,3,3,0,1,1,0,Mumbai
MUM_01745,Bandra,19.043742,72.828437,2017-04-01,766.7,14,0.3,3,52,Standard Shield,49,2,5,0,0,1,0,Mumbai
MUM_01746,Dadar,19.027852,72.846094,2016-10-01,722.1,21,0.443,0,58,Standard Shield,53,8,2,0,1,0,0,Mumbai
MUM_01747,Chembur,19.037072,72.88976,2017-10-01,549.3,14,0.721,3,28,Full Shield,85,6,2,1,1,1,0,Mumbai
MUM_01748,Chembur,19.05661,72.90445,2018-01-01,723.6,14,0.437,2,50,Standard Shield,49,9,3,1,1,1,1,Mumbai
MUM_01749,Thane,19.216227,72.970653,2017-06-01,731.4,16,0.517,3,37,Full Shield,85,4,3,1,1,0,1,Mumbai
MUM_01750,Thane,19.218268,72.988442,2023-03-01,848.8,26,0.371,7,38,Standard Shield,53,5,0,0,1,0,0,Mumbai
MUM_01751,Chembur,19.063159,72.892298,2023-05-01,859.5,20,0.568,4,29,Full Shield,89,9,4,1,1,1,1,Mumbai
MUM_01752,Vashi,19.074141,72.999285,2018-11-01,738.2,11,0.426,1,57,Standard Shield,49,5,1,1,1,0,1,Mumbai
MUM_01753,Thane,19.224396,72.967422,2022-10-01,759.5,23,0.399,2,47,Standard Shield,53,7,3,0,1,1,0,Mumbai
MUM_01754,Dadar,19.006416,72.843869,2016-07-01,791.1,26,0.589,0,46,Standard Shield,59,5,3,1,1,1,1,Mumbai
MUM_01755,Borivali,19.223435,72.842339,2019-12-01,814.4,15,0.252,2,60,Standard Shield,49,2,0,0,0,0,0,Mumbai
MUM_01756,Chembur,19.065209,72.889303,2019-09-01,784.6,14,0.598,1,52,Standard Shield,55,5,0,1,1,0,0,Mumbai
MUM_01757,Vashi,19.072159,73.00905,2020-04-01,693.1,22,0.58,1,38,Standard Shield,59,7,2,1,1,0,0,Mumbai
MUM_01758,Lower Parel,19.018588,72.843099,2020-04-01,662.5,11,0.564,3,32,Full Shield,85,10,5,1,1,1,0,Mumbai
MUM_01759,Borivali,19.22425,72.843477,2018-07-01,517.5,20,0.504,3,36,Full Shield,89,9,0,0,1,0,0,Mumbai
MUM_01760,Andheri,19.096785,72.845651,2020-09-01,712.4,15,0.605,3,40,Standard Shield,55,6,1,1,1,0,0,Mumbai
MUM_01761,Lower Parel,18.984654,72.837827,2021-03-01,526.5,11,0.351,0,41,Standard Shield,49,0,5,0,0,1,0,Mumbai
MUM_01762,Andheri,19.113915,72.831614,2020-09-01,554.0,17,0.165,6,39,Standard Shield,49,5,0,0,1,0,0,Mumbai
MUM_01763,Ghatkopar,19.078438,72.917571,2019-01-01,728.5,24,0.34,2,62,Basic Shield,33,0,1,0,0,0,0,Mumbai
MUM_01764,Thane,19.197083,72.988156,2020-06-01,694.1,14,0.175,2,54,Standard Shield,49,11,0,0,1,0,0,Mumbai
MUM_01765,Thane,19.222544,72.969978,2018-07-01,697.8,15,0.198,1,55,Standard Shield,49,4,1,0,1,0,0,Mumbai
MUM_01766,Powai,19.116623,72.919834,2024-12-01,688.6,13,0.218,6,30,Full Shield,79,3,3,1,0,0,1,Mumbai
MUM_01767,Andheri,19.114046,72.852549,2017-02-01,633.5,20,0.422,1,43,Standard Shield,53,4,0,1,1,0,1,Mumbai
MUM_01768,Borivali,19.249048,72.842641,2019-09-01,537.1,22,0.209,2,43,Standard Shield,53,5,0,1,1,0,1,Mumbai
MUM_01769,Powai,19.118918,72.910164,2019-02-01,765.8,21,0.31,3,45,Standard Shield,53,8,5,0,1,1,0,Mumbai
MUM_01770,Ghatkopar,19.078574,72.912561,2020-09-01,700.2,18,0.543,2,43,Standard Shield,55,6,4,0,1,1,0,Mumbai
MUM_01771,Thane,19.197018,72.984112,2019-12-01,759.5,22,0.536,3,46,Standard Shield,59,2,3,0,0,0,0,Mumbai
MUM_01772,Andheri,19.139052,72.858275,2019-01-01,817.1,19,0.597,0,43,Standard Shield,59,2,3,1,0,1,0,Mumbai
MUM_01773,Vashi,19.072555,73.005347,2023-01-01,594.8,19,0.348,4,38,Standard Shield,53,2,2,0,0,0,0,Mumbai
MUM_01774,Chembur,19.056395,72.88885,2019-10-01,852.4,19,0.371,0,66,Basic Shield,33,2,4,0,0,1,0,Mumbai
MUM_01775,Powai,19.116087,72.893502,2015-07-01,688.9,21,0.623,2,36,Full Shield,89,0,4,1,0,1,0,Mumbai
MUM_01776,Lower Parel,18.996344,72.841275,2022-08-01,565.1,13,0.179,6,32,Full Shield,79,4,4,0,1,0,0,Mumbai
MUM_01777,Powai,19.12249,72.920608,2017-12-01,626.0,25,0.228,4,46,Standard Shield,53,6,3,0,1,0,0,Mumbai
MUM_01778,Lower Parel,18.984803,72.825852,2023-01-01,471.5,9,0.872,0,35,Full Shield,85,3,1,1,0,0,0,Mumbai
MUM_01779,Thane,19.232887,72.979148,2020-06-01,709.0,16,0.252,5,43,Standard Shield,49,6,3,0,1,1,0,Mumbai
MUM_01780,Ghatkopar,19.085876,72.897098,2021-03-01,853.6,15,0.484,2,50,Standard Shield,55,7,4,0,1,1,0,Mumbai
MUM_01781,Andheri,19.121752,72.849304,2024-02-01,615.9,20,0.229,5,32,Full Shield,83,9,5,0,1,1,0,Mumbai
MUM_01782,Bandra,19.070266,72.855737,2021-02-01,648.7,28,0.491,0,44,Standard Shield,59,5,3,0,1,1,0,Mumbai
MUM_01783,Vashi,19.065628,73.002293,2016-11-01,663.3,20,0.55,3,37,Full Shield,89,2,3,1,0,0,1,Mumbai
MUM_01784,Vashi,19.076266,73.016055,2016-10-01,460.5,23,0.649,1,22,Full Shield,89,5,1,1,1,0,0,Mumbai
MUM_01785,Chembur,19.062493,72.922577,2023-01-01,833.6,18,0.313,5,42,Standard Shield,49,8,0,1,1,0,1,Mumbai
MUM_01786,Thane,19.224928,72.989518,2022-08-01,712.0,13,0.295,1,54,Standard Shield,49,6,3,0,1,0,0,Mumbai
MUM_01787,Andheri,19.126998,72.872014,2024-08-01,719.7,16,0.45,7,34,Full Shield,79,6,2,0,1,0,0,Mumbai
MUM_01788,Bandra,19.041097,72.844245,2019-06-01,705.6,22,0.66,2,31,Full Shield,89,4,2,1,1,0,0,Mumbai
MUM_01789,Andheri,19.101084,72.847396,2017-01-01,528.7,24,0.23,4,42,Standard Shield,53,5,1,0,1,0,0,Mumbai
MUM_01790,Borivali,19.234587,72.854806,2015-09-01,672.4,14,0.416,1,46,Standard Shield,49,3,6,1,1,1,1,Mumbai
MUM_01791,Thane,19.218411,72.989116,2017-05-01,713.1,15,0.294,2,57,Standard Shield,49,5,1,0,1,0,0,Mumbai
MUM_01792,Vashi,19.070204,73.002135,2017-06-01,722.0,23,0.395,0,47,Standard Shield,53,7,5,1,1,1,1,Mumbai
MUM_01793,Borivali,19.238954,72.857015,2018-07-01,654.9,22,0.494,3,44,Standard Shield,59,0,0,0,0,0,0,Mumbai
MUM_01794,Bandra,19.049105,72.839414,2018-09-01,526.3,21,0.325,4,30,Full Shield,83,10,5,0,1,1,0,Mumbai
MUM_01795,Thane,19.219066,72.971496,2021-06-01,889.9,17,0.46,3,48,Standard Shield,55,7,0,1,1,0,1,Mumbai
MUM_01796,Thane,19.223405,72.984205,2021-08-01,751.7,11,0.168,3,60,Standard Shield,49,9,0,0,1,0,0,Mumbai
MUM_01797,Vashi,19.0921,72.990882,2019-12-01,677.8,25,0.261,2,53,Standard Shield,53,0,3,1,0,0,1,Mumbai
MUM_01798,Vashi,19.085676,72.978393,2021-01-01,624.1,19,0.473,6,35,Full Shield,89,5,0,0,1,0,0,Mumbai
MUM_01799,Borivali,19.236881,72.869803,2019-06-01,807.6,16,0.222,6,42,Standard Shield,49,4,2,0,1,0,0,Mumbai
MUM_01800,Ghatkopar,19.075587,72.895164,2017-06-01,765.5,12,0.308,2,53,Standard Shield,49,4,1,1,0,0,1,Mumbai
MUM_01801,Chembur,19.062861,72.903245,2019-04-01,422.6,26,0.317,5,21,Full Shield,83,8,1,1,1,0,1,Mumbai
MUM_01802,Vashi,19.05299,72.997701,2019-03-01,602.9,15,0.146,5,42,Standard Shield,49,2,5,0,0,1,0,Mumbai
MUM_01803,Vashi,19.065968,73.002163,2021-12-01,850.4,19,0.669,3,36,Full Shield,89,7,3,1,1,0,1,Mumbai
MUM_01804,Bandra,19.053929,72.836295,2023-05-01,653.9,16,0.498,2,36,Full Shield,85,8,2,0,1,1,0,Mumbai
MUM_01805,Borivali,19.233409,72.852908,2016-06-01,532.6,16,0.236,5,34,Full Shield,79,5,4,0,1,1,0,Mumbai
MUM_01806,Lower Parel,18.99282,72.82467,2022-08-01,686.5,14,0.455,1,49,Standard Shield,55,2,1,1,0,0,1,Mumbai
MUM_01807,Powai,19.131052,72.912509,2016-07-01,676.0,29,0.05,4,38,Standard Shield,53,9,3,1,1,1,1,Mumbai
MUM_01808,Borivali,19.234041,72.8591,2022-08-01,601.9,16,0.695,0,35,Full Shield,85,8,4,1,1,1,0,Mumbai
MUM_01809,Ghatkopar,19.084377,72.930183,2018-02-01,531.3,19,0.185,3,39,Standard Shield,53,9,0,0,1,0,0,Mumbai
MUM_01810,Lower Parel,18.997964,72.820219,2016-11-01,932.5,9,0.489,3,54,Standard Shield,55,6,0,0,1,0,0,Mumbai
MUM_01811,Vashi,19.096265,73.00227,2018-11-01,710.7,12,0.45,2,53,Standard Shield,49,7,1,0,1,0,0,Mumbai
MUM_01812,Thane,19.227314,73.000721,2016-09-01,454.0,23,0.38,1,29,Full Shield,83,2,4,1,1,1,1,Mumbai
MUM_01813,Vashi,19.079972,73.005253,2019-09-01,845.2,23,0.221,2,64,Basic Shield,33,4,0,0,1,0,0,Mumbai
MUM_01814,Andheri,19.149441,72.838794,2015-11-01,667.3,26,0.29,1,50,Standard Shield,53,3,0,1,0,0,1,Mumbai
MUM_01815,Thane,19.214088,72.98148,2022-10-01,934.6,13,0.207,0,66,Basic Shield,29,2,1,0,0,0,0,Mumbai
MUM_01816,Thane,19.222347,72.990374,2024-06-01,672.0,29,0.149,5,36,Full Shield,83,2,2,0,0,0,0,Mumbai
MUM_01817,Lower Parel,18.990504,72.839995,2024-07-01,629.2,24,0.642,2,26,Full Shield,89,6,1,1,1,0,0,Mumbai
MUM_01818,Ghatkopar,19.063988,72.91354,2015-07-01,546.7,24,0.381,2,30,Full Shield,83,8,4,1,1,1,1,Mumbai
MUM_01819,Andheri,19.116884,72.840979,2015-03-01,663.4,16,0.238,4,46,Standard Shield,49,1,4,0,0,1,0,Mumbai
MUM_01820,Dadar,19.025747,72.848732,2019-08-01,762.8,13,0.229,0,64,Basic Shield,29,4,2,0,1,1,0,Mumbai
MUM_01821,Powai,19.10066,72.894756,2022-09-01,582.1,16,0.216,1,47,Standard Shield,49,0,3,0,0,1,0,Mumbai
MUM_01822,Andheri,19.124533,72.852565,2021-09-01,669.8,10,0.446,3,43,Standard Shield,49,7,1,0,1,0,0,Mumbai
MUM_01823,Ghatkopar,19.06847,72.902786,2023-05-01,804.4,18,0.537,2,44,Standard Shield,55,5,3,0,1,0,0,Mumbai
MUM_01824,Chembur,19.056037,72.904179,2016-12-01,700.3,22,0.626,5,34,Full Shield,89,3,1,1,1,0,0,Mumbai
MUM_01825,Ghatkopar,19.066216,72.909626,2017-08-01,620.0,17,0.279,6,38,Standard Shield,49,0,2,0,0,0,0,Mumbai
MUM_01826,Powai,19.122502,72.918199,2019-07-01,838.4,26,0.219,0,63,Basic Shield,33,4,4,0,1,1,0,Mumbai
MUM_01827,Andheri,19.099673,72.846492,2017-08-01,530.3,27,0.279,4,39,Standard Shield,53,8,2,0,1,0,0,Mumbai
MUM_01828,Bandra,19.061841,72.841898,2022-06-01,814.9,18,0.439,0,53,Standard Shield,49,4,2,0,1,0,0,Mumbai
MUM_01829,Andheri,19.118968,72.848556,2018-08-01,618.3,17,0.467,3,34,Full Shield,85,4,4,0,1,1,0,Mumbai
MUM_01830,Andheri,19.108495,72.856935,2018-01-01,815.8,19,0.274,5,47,Standard Shield,53,12,1,0,1,0,0,Mumbai
