claim_id,worker_id,zone,claim_date,claim_hour,has_real_disruption,is_fraudster,is_fraud,gps_zone_mismatch,wifi_home_ssid,battery_charging,accelerometer_idle,platform_app_inactive,ip_home_match,claim_latency_under30s,gps_jitter_perfect,barometer_mismatch,hw_fingerprint_match,app_install_cluster,days_since_onboard,referral_depth,simultaneous_zone_claims,zone_depth_score,fps_score,fps_tier,iss_score,city
CLM0006469,CHE_07368,Perambur,2024-06-19,19,0,0,0,0,0,0,1,0,0,0.0,0.92413,0,0.0,1,253,1,1,0.8243,0.1354,GREEN,50,Chennai
CLM0006470,CHE_05787,Sholinganallur,2025-12-04,9,0,0,0,0,0,0,0,1,0,0.0,0.330231,1,0.0,0,389,4,5,0.6709,0.2168,GREEN,36,Chennai
CLM0006471,CHE_09803,Sholinganallur,2024-08-06,19,0,0,0,0,0,0,0,0,0,1.0,0.991284,0,1.0,0,264,1,2,0.4872,0.0326,GREEN,18,Chennai
CLM0006472,CHE_01982,Sholinganallur,2025-11-01,12,0,0,0,0,0,0,0,0,0,0.0,0.88275,0,0.0,0,223,1,0,0.5441,0.0243,GREEN,57,Chennai
CLM0006473,CHE_09157,Tambaram,2025-11-23,15,0,0,0,0,0,0,0,0,0,0.0,0.209413,0,0.0,0,420,0,2,0.7232,0.0,GREEN,42,Chennai
CLM0006474,CHE_07591,Anna Nagar,2015-11-25,19,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0,66,0,2,0.2587,0.0,GREEN,44,Chennai
CLM0006475,CHE_04920,Porur,2020-02-22,18,0,0,0,0,0,0,0,0,1,0.0,0.025741,0,0.0,0,39,4,6,0.5146,0.118,GREEN,38,Chennai
CLM0006476,CHE_04412,Porur,2022-05-02,9,0,0,0,0,0,1,0,0,0,0.0,0.213867,0,0.0,0,155,1,7,0.618,0.105,GREEN,26,Chennai
CLM0006477,CHE_08917,Guindy,2016-02-17,18,0,0,0,0,0,1,0,1,0,0.0,0.095152,0,0.0,0,420,3,1,0.98,0.2333,GREEN,40,Chennai
CLM0006478,CHE_08010,Porur,2023-04-22,12,0,0,0,0,0,0,0,0,0,0.0,0.244512,0,0.0,0,259,3,0,0.8254,0.0,GREEN,33,Chennai
CLM0006479,CHE_02010,Sholinganallur,2024-12-17,21,0,0,0,0,0,0,0,0,0,0.0,0.290015,0,0.0,0,26,1,1,0.9449,0.1095,GREEN,48,Chennai
CLM0006480,CHE_03271,Anna Nagar,2020-08-28,15,0,0,0,0,0,1,0,0,0,0.0,0.203042,0,0.0,0,409,2,0,0.6641,0.0621,GREEN,23,Chennai
CLM0006481,CHE_06672,Guindy,2018-09-11,14,0,0,0,0,1,0,0,0,0,0.0,0.379249,0,0.0,0,59,3,2,0.98,0.1416,GREEN,42,Chennai
CLM0006482,CHE_07704,Chromepet,2021-03-10,18,0,0,0,0,0,0,0,0,0,0.0,0.442738,0,0.0,0,147,0,2,0.2746,0.1057,GREEN,60,Chennai
CLM0006483,CHE_00779,Chromepet,2024-01-13,7,0,0,0,0,0,0,0,0,0,0.0,0.162861,1,0.0,0,392,3,2,0.6448,0.1302,GREEN,43,Chennai
CLM0006484,CHE_05943,Anna Nagar,2025-09-24,20,0,0,0,0,0,0,0,0,0,1.0,0.045488,0,1.0,0,296,1,1,0.797,0.0944,GREEN,43,Chennai
CLM0006485,CHE_02918,Velachery,2020-10-02,15,0,0,0,0,0,0,0,0,0,0.0,0.042188,0,0.0,0,293,3,1,0.5669,0.0,GREEN,40,Chennai
CLM0006486,CHE_08592,Perambur,2023-11-22,8,0,0,0,0,0,0,0,0,0,1.0,0.98653,0,0.0,0,64,1,5,0.98,0.0,GREEN,51,Chennai
CLM0006487,CHE_02375,Sholinganallur,2020-06-16,16,0,0,0,0,0,0,0,0,0,0.0,0.213833,0,0.0,0,132,0,5,0.7678,0.0,GREEN,41,Chennai
CLM0006488,CHE_08716,Guindy,2021-01-31,18,0,0,0,0,0,0,0,0,0,0.0,0.263938,0,0.0,0,181,3,3,0.9265,0.0,GREEN,55,Chennai
CLM0006489,CHE_03223,T Nagar,2020-12-31,16,0,0,0,0,0,0,0,0,0,0.0,0.122534,0,0.0,0,334,4,2,0.8073,0.0,GREEN,35,Chennai
CLM0006490,CHE_02197,Chromepet,2025-06-14,16,0,0,0,0,0,0,0,1,0,0.0,0.246522,0,0.0,0,117,2,3,0.5148,0.109,GREEN,40,Chennai
CLM0006491,CHE_01209,Chromepet,2025-01-12,15,0,0,0,1,0,0,1,0,0,0.0,0.024512,0,0.0,0,373,2,4,0.98,0.2524,GREEN,25,Chennai
CLM0006492,CHE_06265,Porur,2024-08-16,7,0,0,0,0,0,1,0,0,0,0.0,0.200042,0,0.0,0,383,4,2,0.6912,0.1886,GREEN,51,Chennai
CLM0006493,CHE_04011,Guindy,2021-12-03,17,0,0,0,0,0,0,0,0,0,0.0,0.979691,0,0.0,0,341,0,1,0.9467,0.022,GREEN,39,Chennai
CLM0006494,CHE_06402,T Nagar,2024-09-01,16,0,0,0,0,0,0,1,0,0,0.0,0.307777,0,0.0,0,77,3,2,0.6527,0.0663,GREEN,43,Chennai
CLM0006495,CHE_03824,Anna Nagar,2020-11-30,10,0,0,0,0,0,0,0,0,0,0.0,0.261992,0,0.0,0,275,4,4,0.0799,0.0242,GREEN,56,Chennai
CLM0006496,CHE_03039,Chromepet,2024-11-29,12,0,0,0,0,0,0,0,0,0,0.0,0.209176,0,0.0,0,316,0,3,0.9016,0.0,GREEN,52,Chennai
CLM0006497,CHE_07776,Tambaram,2025-04-09,19,0,0,0,0,0,1,1,0,0,0.0,0.106718,1,0.0,1,29,3,18,0.8479,0.0068,GREEN,34,Chennai
CLM0006498,CHE_00603,T Nagar,2020-08-07,11,0,1,1,0,0,0,0,0,0,0.0,0.257213,0,0.0,0,174,3,1,0.98,0.0669,GREEN,47,Chennai
CLM0006499,CHE_04299,Adyar,2023-04-28,13,0,1,1,0,0,0,0,0,0,0.0,0.0,0,0.0,0,311,3,1,0.8052,0.0,GREEN,53,Chennai
CLM0006500,CHE_02207,Anna Nagar,2024-06-19,15,0,0,0,0,0,0,0,0,0,0.0,0.924811,0,0.0,0,5,4,3,0.5556,0.0237,GREEN,29,Chennai
CLM0006501,CHE_08685,Sholinganallur,2023-09-04,18,0,0,0,0,0,0,0,0,0,0.0,0.070197,0,0.0,0,382,0,0,0.8878,0.1708,GREEN,44,Chennai
CLM0006502,CHE_01867,Anna Nagar,2023-10-18,10,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,393,1,0,0.0867,0.0,GREEN,23,Chennai
CLM0006503,CHE_03433,Chromepet,2025-07-11,10,0,0,0,0,0,0,0,0,0,1.0,0.156433,1,0.0,0,289,3,4,0.6211,0.1603,GREEN,49,Chennai
CLM0006504,CHE_07804,Tambaram,2023-10-17,14,0,0,0,0,0,0,0,1,0,0.0,0.287988,0,0.0,0,415,2,2,0.7094,0.1203,GREEN,18,Chennai
CLM0006505,CHE_07362,T Nagar,2025-01-08,12,0,0,0,0,0,0,0,0,0,0.0,0.024082,0,0.0,0,289,4,0,0.8564,0.1805,GREEN,33,Chennai
CLM0006506,CHE_01566,Perambur,2024-02-17,10,0,0,0,0,0,0,0,0,0,0.0,0.192732,0,1.0,0,420,1,0,0.0568,0.0,GREEN,32,Chennai
CLM0006507,CHE_01133,T Nagar,2023-02-11,9,0,0,0,0,0,0,0,0,0,0.0,0.029867,0,0.0,0,113,2,0,0.835,0.0,GREEN,28,Chennai
CLM0006508,CHE_03203,T Nagar,2024-04-21,11,0,0,0,1,0,0,0,1,0,1.0,1.0,0,0.0,1,5,0,18,0.2402,0.1421,GREEN,63,Chennai
CLM0006509,CHE_03436,Sholinganallur,2025-12-22,15,0,0,0,0,0,0,1,0,0,0.0,0.144839,0,0.0,0,23,1,2,0.6225,0.1551,GREEN,22,Chennai
CLM0006510,CHE_01233,Velachery,2024-01-16,14,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,277,2,2,0.7108,0.0302,GREEN,38,Chennai
CLM0006511,CHE_02581,Guindy,2023-04-17,13,0,0,0,0,0,0,0,0,0,1.0,0.031752,0,0.0,0,324,2,2,0.6948,0.0824,GREEN,54,Chennai
CLM0006512,CHE_08007,Perambur,2025-12-03,18,0,0,0,0,0,0,0,0,0,0.0,0.353983,0,0.0,0,420,4,0,0.7451,0.1052,GREEN,33,Chennai
CLM0006513,CHE_02611,Velachery,2023-05-22,11,0,0,0,0,0,0,0,0,0,0.0,0.075907,0,0.0,0,393,2,4,0.8196,0.0,GREEN,35,Chennai
CLM0006514,CHE_06291,Perambur,2024-04-13,14,0,0,0,1,1,1,1,1,0,1.0,0.438719,0,1.0,0,5,0,18,0.0647,0.0072,GREEN,42,Chennai
CLM0006515,CHE_05720,Perambur,2025-05-29,20,0,0,0,0,0,0,0,0,0,0.0,0.93679,1,0.0,0,159,3,6,0.2946,0.0016,GREEN,27,Chennai
CLM0006516,CHE_08363,T Nagar,2025-06-30,10,0,0,0,0,0,0,0,0,0,0.0,0.091338,0,0.0,0,138,4,1,0.7328,0.0971,GREEN,28,Chennai
CLM0006517,CHE_01821,Guindy,2025-05-27,16,0,0,0,0,0,0,1,0,0,0.0,1.0,0,0.0,0,175,2,3,0.6637,0.1671,GREEN,50,Chennai
CLM0006518,CHE_07369,Adyar,2022-06-12,21,0,0,0,0,0,0,0,0,0,0.0,0.134829,0,0.0,0,383,2,0,0.7387,0.0056,GREEN,41,Chennai
CLM0006519,CHE_09505,Adyar,2023-01-29,8,0,0,0,0,0,0,0,0,0,0.0,0.33452,0,0.0,0,226,3,0,0.8068,0.0,GREEN,56,Chennai
CLM0006520,CHE_08513,Tambaram,2023-02-03,16,0,0,0,0,0,0,0,0,0,1.0,0.346041,0,1.0,0,206,2,0,0.5633,0.0248,GREEN,38,Chennai
CLM0006521,CHE_04481,Perambur,2023-07-17,21,0,0,0,1,1,0,0,1,1,1.0,0.464268,0,1.0,1,25,3,18,0.05,0.1203,GREEN,32,Chennai
CLM0006522,CHE_05992,Perambur,2023-12-31,9,0,0,0,0,1,0,0,0,0,0.0,0.046851,0,0.0,0,245,3,4,0.8804,0.1118,GREEN,43,Chennai
CLM0006523,CHE_08334,Adyar,2022-02-08,11,0,0,0,0,0,0,1,0,0,0.0,0.298456,0,0.0,0,420,0,3,0.5047,0.0,GREEN,54,Chennai
CLM0006524,CHE_05522,Sholinganallur,2025-09-21,14,0,0,0,0,0,0,1,0,0,0.0,0.154537,0,0.0,0,168,3,0,0.9763,0.0,GREEN,39,Chennai
CLM0006525,CHE_08167,Anna Nagar,2025-06-02,9,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,202,1,6,0.6207,0.0657,GREEN,25,Chennai
CLM0006526,CHE_07973,Perambur,2025-04-24,17,0,0,0,0,0,0,0,0,0,1.0,1.0,0,1.0,0,420,4,0,0.9623,0.0096,GREEN,50,Chennai
CLM0006527,CHE_04930,Chromepet,2025-10-22,11,0,0,0,0,1,0,1,0,0,0.0,0.332474,0,0.0,0,197,0,0,0.8415,0.1569,GREEN,21,Chennai
CLM0006528,CHE_05742,Sholinganallur,2024-07-08,17,0,0,0,0,0,1,0,0,0,0.0,0.066535,0,0.0,0,220,1,5,0.2421,0.007,GREEN,18,Chennai
CLM0006529,CHE_06270,T Nagar,2024-06-30,15,0,0,0,0,0,0,0,0,0,0.0,0.304422,0,0.0,0,420,4,6,0.5301,0.0228,GREEN,28,Chennai
CLM0006530,CHE_09241,Chromepet,2025-07-19,14,0,0,0,0,0,0,0,0,0,0.0,0.101074,0,0.0,0,94,3,0,0.847,0.0307,GREEN,50,Chennai
CLM0006531,CHE_01792,Tambaram,2025-01-27,18,0,0,0,0,0,1,0,0,0,0.0,0.194291,0,0.0,0,391,2,4,0.8248,0.0,GREEN,42,Chennai
CLM0006532,CHE_01040,Tambaram,2024-05-23,8,0,0,0,0,0,0,0,0,1,0.0,0.27843,0,0.0,0,49,3,6,0.9175,0.1048,GREEN,39,Chennai
CLM0006533,CHE_09975,Porur,2024-04-02,21,0,0,0,0,0,0,0,0,0,0.0,0.219249,0,0.0,0,194,4,2,0.8222,0.0,GREEN,34,Chennai
CLM0006534,CHE_08164,Chromepet,2025-03-28,14,0,0,0,0,0,0,0,0,0,0.0,0.086631,0,0.0,0,420,0,4,0.8672,0.0,GREEN,61,Chennai
CLM0006535,CHE_00722,Velachery,2022-03-24,15,0,0,0,0,0,0,0,1,0,0.0,0.016693,0,0.0,0,346,2,0,0.9381,0.0996,GREEN,40,Chennai
CLM0006536,CHE_06260,Velachery,2023-02-04,18,0,0,0,0,0,0,0,0,0,0.0,0.33959,0,0.0,0,143,0,1,0.8381,0.0021,GREEN,46,Chennai
CLM0006537,CHE_08974,T Nagar,2021-04-26,19,0,0,0,0,0,0,0,0,0,0.0,0.218816,0,0.0,0,309,1,0,0.62,0.2558,GREEN,34,Chennai
CLM0006538,CHE_09550,Adyar,2018-08-03,13,0,0,0,0,0,0,0,0,0,0.0,0.316847,0,0.0,0,320,0,0,0.7241,0.0,GREEN,53,Chennai
CLM0006539,CHE_00972,Perambur,2025-08-17,11,0,0,0,1,0,0,0,0,0,1.0,0.190693,0,0.0,1,236,1,2,0.5111,0.1709,GREEN,36,Chennai
CLM0006540,CHE_05783,Tambaram,2020-03-18,18,0,0,0,0,0,0,0,0,0,0.0,0.195427,0,0.0,0,420,2,2,0.5645,0.0888,GREEN,30,Chennai
CLM0006541,CHE_05482,Adyar,2024-12-20,19,0,0,0,0,0,0,0,0,0,0.0,0.247546,0,0.0,0,244,4,0,0.5896,0.044,GREEN,47,Chennai
CLM0006542,CHE_02348,T Nagar,2025-11-01,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,306,1,1,0.845,0.0,GREEN,42,Chennai
CLM0006543,CHE_03017,Porur,2023-03-05,15,0,0,0,0,0,0,0,0,0,0.0,0.984707,0,0.0,0,5,0,3,0.473,0.0,GREEN,34,Chennai
CLM0006544,CHE_02716,Perambur,2022-05-08,19,0,0,0,0,0,0,1,0,1,1.0,0.123727,0,0.0,0,59,3,4,0.6097,0.0751,GREEN,40,Chennai
CLM0006545,CHE_06657,Tambaram,2024-04-21,18,0,0,0,0,0,0,0,0,0,1.0,0.0,0,0.0,0,420,3,3,0.4274,0.0,GREEN,40,Chennai
CLM0006546,CHE_00466,Velachery,2023-03-14,9,0,0,0,0,0,0,0,0,0,0.0,0.951778,0,0.0,0,413,2,2,0.7821,0.0862,GREEN,46,Chennai
CLM0006547,CHE_02909,Anna Nagar,2023-12-03,11,0,0,0,0,0,0,0,0,0,0.0,0.000522,0,0.0,0,63,4,4,0.168,0.0,GREEN,20,Chennai
CLM0006548,CHE_06195,Guindy,2025-05-29,17,0,0,0,0,0,0,0,0,0,0.0,0.008598,0,0.0,0,420,0,3,0.7501,0.0,GREEN,18,Chennai
CLM0006549,CHE_07003,Velachery,2020-09-26,20,0,0,0,0,0,0,0,0,0,0.0,0.207921,0,0.0,0,151,1,4,0.7628,0.1065,GREEN,21,Chennai
CLM0006550,CHE_03619,Perambur,2024-04-06,10,0,0,0,0,0,0,0,0,0,0.0,0.357269,0,0.0,0,194,3,4,0.1034,0.0,GREEN,29,Chennai
CLM0006551,CHE_00800,Perambur,2023-08-26,9,0,0,0,0,0,0,0,0,0,0.0,0.107683,0,1.0,0,51,2,2,0.6238,0.0,GREEN,38,Chennai
CLM0006552,CHE_05454,T Nagar,2023-05-15,16,0,0,0,0,0,0,0,0,0,0.0,0.213256,0,0.0,1,418,0,5,0.931,0.2202,GREEN,42,Chennai
CLM0006553,CHE_01708,Velachery,2023-11-19,9,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0.0,0,249,4,4,0.8619,0.1616,GREEN,36,Chennai
CLM0006554,CHE_08689,Porur,2025-02-21,8,0,0,0,1,1,0,1,1,0,1.0,0.949519,0,0.0,0,5,4,18,0.8566,0.0699,GREEN,46,Chennai
CLM0006555,CHE_06299,Chromepet,2025-04-04,12,0,0,0,0,1,0,0,0,0,0.0,0.213827,0,0.0,0,359,1,0,0.7347,0.0998,GREEN,63,Chennai
CLM0006556,CHE_08857,Anna Nagar,2025-02-17,9,0,0,0,0,0,1,0,0,0,0.0,0.263069,0,0.0,0,172,2,2,0.05,0.1348,GREEN,41,Chennai
CLM0006557,CHE_03745,Chromepet,2021-06-28,14,0,0,0,0,0,0,0,0,0,0.0,0.120296,0,0.0,0,358,2,3,0.1651,0.0119,GREEN,36,Chennai
CLM0006558,CHE_05410,T Nagar,2025-02-08,15,0,0,0,0,0,0,0,1,0,0.0,0.106667,0,0.0,0,371,2,0,0.98,0.2,GREEN,39,Chennai
CLM0006559,CHE_04305,Sholinganallur,2021-03-23,19,0,0,0,0,0,0,0,0,1,0.0,0.336891,0,0.0,0,88,4,6,0.6158,0.15,GREEN,53,Chennai
CLM0006560,CHE_01064,T Nagar,2024-01-14,7,0,0,0,0,0,0,0,0,0,0.0,0.094206,0,0.0,0,188,1,2,0.2393,0.0104,GREEN,36,Chennai
CLM0006561,CHE_05915,Porur,2025-08-01,16,0,0,0,0,0,0,0,1,0,0.0,0.151854,0,0.0,0,259,2,2,0.3217,0.1214,GREEN,45,Chennai
CLM0006562,CHE_08508,Porur,2022-08-23,19,0,0,0,0,0,0,0,0,0,1.0,0.254843,0,1.0,0,354,2,4,0.8655,0.1264,GREEN,32,Chennai
CLM0006563,CHE_05301,Adyar,2025-05-25,12,0,0,0,0,0,0,0,0,0,0.0,0.328412,0,0.0,0,398,0,7,0.9245,0.0966,GREEN,37,Chennai
CLM0006564,CHE_04583,Anna Nagar,2023-11-14,9,0,0,0,0,0,0,1,0,0,1.0,0.037947,0,0.0,0,157,0,0,0.5365,0.1,GREEN,46,Chennai
CLM0006565,CHE_08989,Adyar,2025-05-02,13,0,0,0,0,0,0,0,0,0,0.0,0.208537,0,0.0,0,273,4,1,0.6192,0.0152,GREEN,46,Chennai
CLM0006566,CHE_08825,T Nagar,2024-09-22,12,0,0,0,0,0,0,0,0,0,0.0,0.182888,0,0.0,0,420,3,4,0.5429,0.0,GREEN,39,Chennai
CLM0006567,CHE_07165,Sholinganallur,2024-04-15,12,0,0,0,0,0,0,0,0,0,0.0,0.29713,0,0.0,0,420,0,1,0.5919,0.0381,GREEN,44,Chennai
CLM0006568,CHE_05390,Tambaram,2023-04-26,14,0,0,0,0,0,0,0,0,0,1.0,1.0,0,0.0,0,214,0,3,0.6897,0.0681,GREEN,38,Chennai
CLM0006569,CHE_01330,Guindy,2025-07-31,18,0,0,0,0,0,1,0,0,0,0.0,0.206694,0,0.0,0,100,3,0,0.9499,0.0323,GREEN,54,Chennai
CLM0006570,CHE_06430,Anna Nagar,2024-08-18,16,0,0,0,0,0,1,0,0,0,1.0,0.942757,0,0.0,0,130,4,2,0.05,0.1941,GREEN,42,Chennai
CLM0006571,CHE_08995,Adyar,2023-05-10,11,0,0,0,0,1,0,1,0,0,0.0,0.234065,0,0.0,0,61,3,0,0.7856,0.1418,GREEN,56,Chennai
CLM0006572,CHE_00859,Sholinganallur,2022-09-21,12,0,0,0,0,0,0,0,0,0,0.0,0.02453,0,0.0,0,420,0,0,0.684,0.0425,GREEN,48,Chennai
CLM0006573,CHE_04761,Velachery,2022-10-06,15,0,0,0,0,0,0,0,0,1,1.0,0.346828,0,0.0,0,271,2,4,0.8441,0.1381,GREEN,22,Chennai
CLM0006574,CHE_00703,Anna Nagar,2019-02-12,9,0,0,0,0,0,0,0,0,0,1.0,0.309907,0,0.0,0,145,0,5,0.6645,0.0,GREEN,39,Chennai
CLM0006575,CHE_03638,Perambur,2020-06-15,20,0,0,0,1,0,0,0,0,0,0.0,0.387975,0,0.0,0,76,4,8,0.6784,0.1362,GREEN,41,Chennai
CLM0006576,CHE_02796,Velachery,2025-10-25,21,0,0,0,0,0,0,1,0,1,1.0,0.322899,0,1.0,0,327,3,1,0.3384,0.1553,GREEN,38,Chennai
CLM0006577,CHE_06810,Tambaram,2023-03-17,14,0,0,0,0,0,0,0,0,0,0.0,0.2712,0,0.0,0,261,4,4,0.9356,0.0004,GREEN,41,Chennai
CLM0006578,CHE_05455,Guindy,2025-05-09,11,0,1,1,0,0,0,0,0,0,0.0,0.299489,0,0.0,0,28,1,2,0.8714,0.0119,GREEN,40,Chennai
CLM0006579,CHE_05962,Sholinganallur,2021-05-11,15,0,0,0,0,0,0,0,0,0,0.0,0.028987,0,0.0,0,420,0,2,0.7565,0.0,GREEN,37,Chennai
CLM0006580,CHE_00479,Sholinganallur,2021-12-01,17,0,0,0,0,0,0,0,1,0,0.0,0.989035,0,0.0,0,33,2,2,0.549,0.1152,GREEN,25,Chennai
CLM0006581,CHE_00648,Porur,2025-09-03,11,0,0,0,0,0,0,0,1,0,0.0,0.303225,0,0.0,1,160,0,2,0.7207,0.1436,GREEN,44,Chennai
CLM0006582,CHE_03625,Tambaram,2017-11-10,7,0,0,0,0,0,0,0,0,0,0.0,0.063169,0,0.0,0,167,0,2,0.2389,0.0,GREEN,45,Chennai
CLM0006583,CHE_05066,Sholinganallur,2020-01-31,16,0,0,0,0,0,0,0,0,0,1.0,1.0,0,1.0,0,153,3,0,0.8165,0.0,GREEN,34,Chennai
CLM0006584,CHE_02294,T Nagar,2017-09-06,10,0,0,0,0,0,0,1,0,0,0.0,0.213615,0,0.0,0,357,1,1,0.3981,0.0185,GREEN,57,Chennai
CLM0006585,CHE_06618,Porur,2020-05-14,8,0,0,0,0,0,0,1,0,0,0.0,0.397283,0,0.0,0,75,4,2,0.1232,0.0924,GREEN,36,Chennai
CLM0006586,CHE_09789,Sholinganallur,2016-08-08,11,0,0,0,0,0,0,0,0,0,0.0,0.330359,0,0.0,0,370,4,1,0.4954,0.0,GREEN,43,Chennai
CLM0006587,CHE_08524,Tambaram,2024-05-14,7,0,0,0,0,0,0,0,0,0,0.0,0.412136,0,0.0,0,358,3,4,0.7872,0.0,GREEN,38,Chennai
CLM0006588,CHE_03165,Anna Nagar,2024-10-09,16,0,0,0,1,0,0,0,0,0,0.0,0.224589,0,0.0,0,267,1,0,0.6142,0.1015,GREEN,32,Chennai
CLM0006589,CHE_06130,Guindy,2018-02-08,17,0,0,0,0,0,0,0,0,0,1.0,0.268329,0,0.0,0,60,1,1,0.8707,0.1561,GREEN,39,Chennai
CLM0006590,CHE_00301,Guindy,2020-06-08,21,0,0,0,0,0,0,0,0,0,0.0,0.239396,0,0.0,1,122,1,0,0.98,0.0,GREEN,36,Chennai
CLM0006591,CHE_08814,Velachery,2017-07-19,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0,223,0,1,0.6037,0.0,GREEN,28,Chennai
CLM0006592,CHE_05015,Sholinganallur,2022-09-27,12,0,0,0,0,0,0,0,0,1,0.0,0.157261,0,0.0,0,420,0,1,0.9166,0.066,GREEN,18,Chennai
CLM0006593,CHE_01532,Adyar,2023-01-10,9,0,0,0,0,0,1,0,0,0,0.0,1.0,0,0.0,0,354,2,0,0.98,0.0414,GREEN,57,Chennai
CLM0006594,CHE_04287,T Nagar,2022-05-17,21,0,0,0,0,0,1,0,0,0,0.0,0.39332,0,0.0,0,420,1,8,0.9029,0.0981,GREEN,33,Chennai
CLM0006595,CHE_00608,Porur,2017-11-06,15,0,0,0,0,0,0,0,0,0,0.0,0.335845,0,0.0,0,46,0,2,0.8713,0.0392,GREEN,33,Chennai
CLM0006596,CHE_05936,Chromepet,2021-07-02,8,0,0,0,0,0,0,0,0,0,0.0,0.025848,0,0.0,0,239,1,4,0.9015,0.0448,GREEN,26,Chennai
CLM0006597,CHE_06056,Tambaram,2022-03-21,19,0,0,0,0,0,0,0,0,0,0.0,0.213282,0,0.0,0,420,0,1,0.403,0.0,GREEN,46,Chennai
CLM0006598,CHE_05040,Chromepet,2023-10-27,8,0,0,0,0,0,0,0,0,0,0.0,0.318721,0,0.0,0,115,1,4,0.6748,0.0672,GREEN,48,Chennai
CLM0006599,CHE_00935,Perambur,2016-05-31,10,0,0,0,0,0,0,0,0,0,0.0,0.067635,1,0.0,0,164,4,0,0.7458,0.0304,GREEN,28,Chennai
CLM0006600,CHE_09959,Guindy,2019-06-23,11,0,0,0,0,0,0,0,0,0,0.0,0.979254,0,0.0,1,264,3,4,0.4979,0.0282,GREEN,38,Chennai
CLM0006601,CHE_07104,Porur,2021-01-20,13,0,0,0,0,0,1,0,0,0,0.0,1.0,0,0.0,0,281,1,6,0.8989,0.0694,GREEN,28,Chennai
CLM0006602,CHE_05308,T Nagar,2023-03-19,11,0,0,0,0,0,0,0,0,0,0.0,0.39038,0,0.0,0,371,2,0,0.5863,0.0,GREEN,34,Chennai
CLM0006603,CHE_04209,Chromepet,2019-06-29,7,0,0,0,0,0,0,0,0,0,0.0,0.344395,0,0.0,0,198,0,1,0.701,0.0241,GREEN,40,Chennai
CLM0006604,CHE_07374,Guindy,2024-02-28,15,0,0,0,0,0,0,0,0,0,0.0,0.056348,0,0.0,0,111,3,0,0.6721,0.0122,GREEN,31,Chennai
CLM0006605,CHE_02692,Sholinganallur,2019-02-12,14,0,0,0,0,0,0,0,0,0,0.0,0.234653,0,0.0,0,420,3,1,0.5447,0.0,GREEN,46,Chennai
CLM0006606,CHE_07528,Chromepet,2023-08-19,13,0,0,0,0,0,0,0,0,0,0.0,0.138121,0,0.0,1,212,2,0,0.5523,0.1225,GREEN,61,Chennai
CLM0006607,CHE_02845,Perambur,2020-01-10,17,0,0,0,0,0,0,0,0,0,0.0,0.351682,1,0.0,0,198,1,3,0.6723,0.1855,GREEN,34,Chennai
CLM0006608,CHE_05882,Velachery,2022-06-16,15,0,0,0,0,0,0,0,0,0,0.0,0.328336,1,0.0,0,103,3,2,0.869,0.0529,GREEN,45,Chennai
CLM0006609,CHE_05978,Anna Nagar,2022-01-30,7,0,0,0,0,0,0,0,0,0,0.0,0.182721,0,0.0,0,420,1,1,0.2232,0.0,GREEN,45,Chennai
CLM0006610,CHE_08141,T Nagar,2024-06-10,13,0,0,0,0,0,0,0,0,0,0.0,0.188295,0,0.0,0,229,2,0,0.8927,0.0,GREEN,31,Chennai
CLM0006611,CHE_02272,Guindy,2020-08-29,15,0,0,0,0,0,0,0,1,0,0.0,0.287577,1,0.0,0,301,1,3,0.6245,0.0,GREEN,37,Chennai
CLM0006612,CHE_06340,Sholinganallur,2022-06-01,13,0,0,0,0,0,0,0,0,0,0.0,1.0,0,0.0,0,48,2,0,0.8156,0.1824,GREEN,38,Chennai
CLM0006613,CHE_03595,Chromepet,2024-12-19,11,0,0,0,0,0,0,0,0,0,0.0,0.373519,0,0.0,0,306,4,4,0.7734,0.1116,GREEN,64,Chennai
CLM0006614,CHE_04063,Sholinganallur,2024-06-09,8,0,0,0,0,0,0,0,0,0,0.0,0.980793,0,0.0,0,361,2,4,0.8328,0.0401,GREEN,58,Chennai
CLM0006615,CHE_05993,Tambaram,2021-05-28,15,0,0,0,0,1,0,0,0,0,0.0,0.215747,0,0.0,0,318,1,3,0.2015,0.0476,GREEN,43,Chennai
CLM0006616,CHE_09578,Anna Nagar,2018-11-03,18,0,0,0,0,0,0,0,0,0,0.0,0.228578,0,0.0,0,331,4,4,0.7237,0.001,GREEN,43,Chennai
CLM0006617,CHE_09225,Adyar,2020-02-10,18,0,0,0,0,0,0,0,0,0,0.0,0.528242,1,0.0,0,420,1,0,0.5405,0.0323,GREEN,54,Chennai
CLM0006618,CHE_01359,Anna Nagar,2018-11-06,20,0,0,0,0,0,0,0,1,0,0.0,0.313174,0,0.0,0,296,3,3,0.6614,0.0543,GREEN,18,Chennai
CLM0006619,CHE_03716,Chromepet,2018-08-01,19,0,0,0,0,0,0,0,1,0,0.0,0.110699,0,0.0,0,151,4,0,0.7111,0.0718,GREEN,49,Chennai
